date,pOpen,pHigh,pLow,pClose,pVolume,pSma_w,pEma_w,pSma_3,pEma_3,pSma_7,pEma_7,pSma_15,pEma_15,pSma_10,pEma_10,pSma_30,pEma_30,pSma_60,pEma_60,pSma_90,pEma_90,pK,pD,pMacd,pSignal,sOpen,sHigh,sLow,sBuzz,sVolume,SumSentiment,AvgSentiment,sClose,sentiment,sSma_w,sEma_w,sSma_3,sEma_3,sSma_7,sEma_7,sSma_15,sEma_15,sSma_10,sEma_10,sSma_30,sEma_30,sSma_60,sEma_60,sSma_90,sEma_90,sK,sD,sMacd,sSignal,pMacd_Hist,sMacd_Hist,match
29-04-2016,1.14469993,1.14469993,1.14469993,1.14469993,0,1.13383973,1.13595772,1.13755,1.13875854,1.13147867,1.134525,1.131419,1.13271081,1.13172507,1.13352978,1.13201964,1.13135386,1.13089418,1.13089418,1.13089418,1.13089418,100,57.7919579,0.00163948536,0.0005119112,3,6,1,4,28,3,3,3,3,4.8,4.45913,4.66666651,4.22600937,4.857143,4.504336,4.2,4.45279,4.6,4.491902,4.4666667,4.404572,4.418605,4.418605,4.418605,4.418605,22.2222233,39.4622078,0.06082678,0.00523002958,0.00112757413,0.05559675,true
28-04-2016,1.13515,1.13515,1.13515,1.13515,0,1.12936962,1.13158655,1.1326,1.13281715,1.12940717,1.13113332,1.13112593,1.13099813,1.13025451,1.13104749,1.13113332,1.13043344,1.13049984,1.13049984,1.13049984,1.13049984,67.5752258,43.72261,0.0005965233,0.000506427546,6,9,2,6,36,6,6,6,6,4.8,5.188695,5.33333349,5.452019,5,5.005781,4.33333349,4.66033125,4.7,4.823436,4.5333333,4.501439,4.452381,4.452381,4.452381,4.452381,55.5555573,45.20887,0.215937614,-0.0283601545,0.00009009574,0.244297773,false
27-04-2016,1.1328,1.1328,1.1328,1.1328,0,1.12809968,1.12980485,1.12978327,1.13048434,1.12947869,1.12979436,1.13146949,1.13040507,1.12955952,1.13013589,1.13070476,1.13010812,1.130363,1.130363,1.130363,1.130363,55.16907,35.7717361,0.000229120255,0.000657147844,5,8,1,5,29,5,5,5,5,5,4.78304243,5,4.90403843,4.714286,4.674375,4.266667,4.46895,4.4,4.561977,4.4666667,4.39809,4.414634,4.414634,4.414634,4.414634,44.4444466,41.75997,0.1053195,-0.08213409,-0.0004280276,0.1874536,true
26-04-2016,1.12985,1.12985,1.12985,1.12985,0,1.12757957,1.12830734,1.12629986,1.1281687,1.12922871,1.12879241,1.13177609,1.13006294,1.1289295,1.1295439,1.13039792,1.12992251,1.13028908,1.13028908,1.13028908,1.13028908,39.59546,29.3059578,-0.00000393390656,0.000835352461,5,8,1,4,28,5,5,5,5,4.8,4.674564,4.33333349,4.80807638,4.571429,4.56583357,4.266667,4.39308548,4,4.46463871,4.4333334,4.356579,4.4,4.4,4.4,4.4,44.4444466,40.8651466,0.06441736,-0.1269482,-0.000839286367,0.191365555,true
25-04-2016,1.12669992,1.12669992,1.12669992,1.12669992,0,1.1287396,1.127536,1.12594986,1.12648737,1.12924933,1.1284399,1.132486,1.13009334,1.12874949,1.12947583,1.13033307,1.12992752,1.13030291,1.13030291,1.13030291,1.13030291,22.96519,25.8761253,-9.536743e-7,0.00107149279,5,8,1,6,29,5,5,5,5,4.6,4.511846,5,4.616153,4.428571,4.42111158,4.2,4.30638361,3.9,4.34566975,4.4333334,4.312205,4.38461542,4.38461542,4.38461542,4.38461542,44.4444466,39.6720467,0.0112738609,-0.15967454,-0.00107244647,0.1709484,true
24-04-2016,0,0,0,0,0,0,1.12795413,0,1.12627482,0,1.12902,0,1.130578,0,1.13009274,0,1.13015008,0,1.13041914,0,1.13041914,0,26.8464375,0.000323653221,0.00135930383,3,5,1,2,2,3,3,3,3,4.4,4.267769,4.66666651,4.232306,4.142857,4.228149,4.0666666,4.20729542,3.9,4.200263,4.366667,4.26477051,4.368421,4.368421,4.368421,4.368421,22.2222233,38.0812454,-0.05671978,-0.153870165,-0.00103565061,0.0971503854,true
23-04-2016,0,0,0,0,0,0,1.12795413,0,1.12627482,0,1.12902,0,1.130578,0,1.13009274,0,1.13015008,0,1.13041914,0,1.13041914,0,26.8464375,0.000323653221,0.00161104731,7,10,4,4,6,7,7,7,7,4.6,4.90165329,5,5.464612,3.857143,4.63753176,4.2,4.379766,4.1,4.466988,4.4,4.351996,4.40540552,4.40540552,4.40540552,4.40540552,66.66667,43.3675842,0.0609564781,-0.13291046,-0.00128739409,0.193866938,false
22-04-2016,1.12234986,1.12234986,1.12234986,1.12234986,0,1.1296097,1.12795413,1.12711656,1.12627482,1.12946355,1.12902,1.1334058,1.130578,1.13020873,1.13009274,1.13037312,1.13015008,1.13041914,1.13041914,1.13041914,1.13041914,1e-7,26.8464375,0.000323653221,0.00195244944,4,7,1,5,34,4,4,4,4,3.8,3.85247946,4,3.92922354,3.42857146,3.85004234,4.133333,4.005447,3.9,3.9040966,4.3,4.169375,4.33333349,4.33333349,4.33333349,4.33333349,37.5,35.601223,-0.197004557,-0.12685129,-0.00162879622,-0.0701532662,true
21-04-2016,1.12879992,1.12879992,1.12879992,1.12879992,0,1.13113868,1.13075626,1.13154984,1.13019991,1.1300565,1.13124335,1.13446248,1.13175356,1.132004,1.13181341,1.13068807,1.13068807,1.13068807,1.13068807,1.13068807,1.13068807,15.5484629,35.79525,0.00117599964,0.002426982,4,7,1,7,44,4,4,4,4,3.2,3.77871919,4,3.858447,3.57142854,3.80005646,4.2,4.006225,4,3.88278484,4.33333349,4.181056,4.34285736,4.34285736,4.34285736,4.34285736,37.5,34.9682961,-0.217937,-0.09464627,-0.00125098228,-0.123290725,true
20-04-2016,1.13019991,1.13019991,1.13019991,1.13019991,0,1.13101876,1.13173449,1.1322999,1.1315999,1.12994933,1.13205779,1.13513589,1.13217556,1.13315427,1.13248312,1.13075328,1.13075328,1.13075328,1.13075328,1.13075328,1.13075328,25.0130959,42.544178,0.00159013271,0.002942496,4,7,1,10,56,4,4,4,4,3.2,3.66807866,3.66666675,3.716894,3.71428561,3.73340845,4.266667,4.00711441,4,3.856737,4.3,4.19354248,4.352941,4.352941,4.352941,4.352941,37.5,34.1243935,-0.24148488,-0.0634774342,-0.00135236327,-0.178007454,true
19-04-2016,1.13564992,1.13564992,1.13564992,1.13564992,0,1.13027883,1.13250172,1.13223147,1.1329999,1.13153386,1.13267708,1.13572288,1.13245785,1.13387418,1.13299048,1.130773,1.130773,1.130773,1.130773,1.130773,1.130773,61.8577881,48.38787,0.00195300579,0.003376166,4,7,1,6,26,4,4,4,4,3.4,3.50211787,2.66666675,3.43378782,3.857143,3.6445446,4.266667,4.008131,3.9,3.82490063,4.266667,4.20689,4.36363649,4.36363649,4.36363649,4.36363649,37.5,32.99919,-0.268027782,-0.0363066979,-0.00142316031,-0.231721088,true
18-04-2016,1.13105,1.13105,1.13105,1.13105,0,1.12875879,1.13092768,1.12974823,1.13034987,1.13219857,1.13168609,1.13587737,1.13200188,1.134359,1.13239956,1.13059223,1.13059223,1.13059223,1.13059223,1.13059223,1.13059223,30.7600555,43.8978958,0.001832962,0.003737198,3,7,1,8,28,3,3,3,3,3.6,3.253177,2.66666675,2.86757565,4,3.52605963,4.266667,4.0092926,4,3.78598952,4.366667,4.2211585,4.375,4.375,4.375,4.375,25,31.4989243,-0.2980075,0.001349661,-0.00190423592,-0.299357146,true
17-04-2016,1.12999463,1.12999463,1.12999463,1.12999463,0,1.13080716,1.13086653,1.12823141,1.12964976,1.13352036,1.13189816,1.13633859,1.13213789,1.13530374,1.13269949,1.1305747,1.1305747,1.1305747,1.1305747,1.1305747,1.1305747,23.6253166,48.2771759,0.00212132931,0.004069196,1,2,1,3,3,1,1,1,1,4,3.37976551,3.33333325,2.73515129,4.142857,3.701413,4.33333349,4.153477,4.3,3.96065378,4.4333334,4.30537653,4.419355,4.419355,4.419355,4.419355,1e-7,33.6652336,-0.2301197,0.06682566,-0.00194786675,-0.296945363,true
16-04-2016,0,0,0,0,0,0,1.13130248,0,1.12930489,0,1.1325326,0,1.132444,0,1.13330054,0,1.13059783,0,1.13059783,0,1.13059783,0,56.49446,0.002589345,0.00436915271,4,8,1,3,4,4,4,4,4,4.8,4.56964827,4.66666651,4.47030258,4.428571,4.601884,4.66666651,4.603974,4.7,4.618577,4.5333333,4.5333333,4.5333333,4.5333333,4.5333333,4.5333333,37.5,44.88698,0.06351328,0.124055333,-0.00177980773,-0.0605420545,true
15-04-2016,1.12819993,1.12819993,1.12819993,1.12819993,0,1.13286889,1.13130248,1.12758315,1.12930489,1.134578,1.1325326,1.13628578,1.132444,1.13612437,1.13330054,1.13059783,1.13059783,1.13059783,1.13059783,1.13059783,1.13059783,11.4923077,56.49446,0.002589345,0.004603558,5,9,1,4,19,5,5,5,5,4.8,4.854472,5,4.94060564,4.571429,4.802512,4.733333,4.69025564,4.8,4.75603867,4.551724,4.551724,4.551724,4.551724,4.551724,4.551724,50,47.3493042,0.131917477,0.132726878,-0.00201421324,-0.0008094013,true
14-04-2016,1.1265,1.1265,1.1265,1.1265,0,1.13528943,1.13285375,1.13194716,1.13040972,1.13633478,1.13397682,1.13575733,1.13305032,1.1371944,1.134434,1.13069773,1.13069773,1.13069773,1.13069773,1.13069773,1.13069773,29.6278439,71.49518,0.00339627266,0.00477642473,5,8,2,5,21,5,5,5,5,4.4,4.78170824,5,4.88121128,4.714286,4.736683,4.733333,4.64600658,4.7,4.701825,4.535714,4.535714,4.535714,4.535714,4.535714,4.535714,50,46.4657364,0.115489006,0.128985777,-0.00138015207,-0.0134967715,true
13-04-2016,1.12805,1.12805,1.12805,1.12805,0,1.13746893,1.13603055,1.13654816,1.13431954,1.13833451,1.13646913,1.13505709,1.13398612,1.13844466,1.13619709,1.13088024,1.13088024,1.13088024,1.13088024,1.13088024,1.13088024,47.6504669,85.45096,0.004594445,0.0047826767,5,8,1,5,21,5,5,5,5,4.4,4.672562,4.66666651,4.76242256,4.714286,4.64891052,4.733333,4.595436,4.6,4.635564,4.51851845,4.51851845,4.51851845,4.51851845,4.51851845,4.51851845,50,45.28765,0.09284067,0.121160083,-0.000188231468,-0.028319411,true
12-04-2016,1.14129186,1.14129186,1.14129186,1.14129186,0,1.13995862,1.14002085,1.14063251,1.140589,1.13978457,1.13927555,1.13425338,1.13483417,1.13943648,1.13800752,1.131009,1.131009,1.131009,1.131009,1.131009,1.131009,100,98.05112,0.005815625,0.00459018024,5,8,2,7,31,5,5,5,5,4.6,4.50884342,4,4.524845,4.714286,4.53188038,4.66666651,4.537641,4.5,4.554578,4.5,4.5,4.5,4.5,4.5,4.5,50,43.7168655,0.06258249,0.12266811,0.001225445,-0.060085617,true
11-04-2016,1.1403029,1.1403029,1.1403029,1.1403029,0,1.13979983,1.13938534,1.13933456,1.13988626,1.1394428,1.13860345,1.13262022,1.13391161,1.139104,1.13727772,1.13051927,1.13051927,1.13051927,1.13051927,1.13051927,1.13051927,99.20402,97.40149,0.005493164,0.004172789,4,8,1,10,35,4,4,4,4,4.6,4.263265,4,4.04969072,4.571429,4.37584,4.6,4.47158957,4.6,4.455595,4.48,4.48,4.48,4.48,4.48,4.48,37.5,41.62249,0.00305175781,0.135761738,0.00132037513,-0.13270998,true
10-04-2016,1.1403029,1.1403029,1.1403029,1.1403029,0,1.13937926,1.13892663,1.13939953,1.13946962,1.13925731,1.138037,1.13114035,1.13299859,1.137994,1.1366055,1.13003,1.13003,1.13003,1.13003,1.13003,1.13003,99.20402,97.10107,0.0052022934,0.00368192466,3,5,1,3,2,3,3,3,3,4.8,4.394898,4.66666651,4.09938145,4.571429,4.50112,4.66666651,4.5389595,4.7,4.55683851,4.5,4.5,4.5,4.5,4.5,4.5,25,42.99665,0.07087946,0.165353715,0.00152036874,-0.094474256,true
09-04-2016,0,0,0,0,0,0,1.13823855,0,1.13863635,0,1.13728166,0,1.13195515,0,1.13578391,0,1.12948942,0,1.12948942,0,1.12948942,0,96.68047,0.004820943,0.00322337938,5,8,2,3,4,5,5,5,5,5,5.092347,5.33333349,5.19876337,4.714286,5.00149345,4.66666651,4.758811,4.9,4.90280247,4.56521749,4.56521749,4.56521749,4.56521749,4.56521749,4.56521749,50,48.9955368,0.291276455,0.173659384,0.0015975635,0.117617071,true
08-04-2016,1.13739765,1.13739765,1.13739765,1.13739765,0,1.13909876,1.13823855,1.1394645,1.13863635,1.13892365,1.13728166,1.12993991,1.13195515,1.1359911,1.13578391,1.12948942,1.12948942,1.12948942,1.12948942,1.12948942,1.12948942,87.3464355,96.68047,0.004820943,0.003023684,6,9,3,3,19,6,6,6,6,4.8,5.13852072,5.33333349,5.39752674,4.857143,5.00199127,4.6,4.724355,4.9,4.881203,4.5454545,4.5454545,4.5454545,4.5454545,4.5454545,4.5454545,62.5,48.6607132,0.2849474,0.153059214,0.00179725885,0.131888181,false
07-04-2016,1.14049792,1.14049792,1.14049792,1.14049792,0,1.13941991,1.138659,1.139732,1.13987494,1.139005,1.137243,1.12901986,1.13117766,1.13385093,1.13542533,1.12905,1.12905,1.12905,1.12905,1.12905,1.12905,100,99.0139847,0.004698992,0.00276693283,5,8,1,3,20,5,5,5,5,4.4,4.70778131,4.66666651,4.795053,4.714286,4.669322,4.4666667,4.54212046,4.7,4.63258171,4.47619057,4.47619057,4.47619057,4.47619057,4.47619057,4.47619057,50,44.04762,0.141557217,0.12780863,0.001932059,0.0137485862,true
06-04-2016,1.14049792,1.14049792,1.14049792,1.14049792,0,1.13891375,1.13773954,1.1391995,1.13925183,1.13739145,1.13615811,1.12818015,1.12984622,1.13140082,1.13429809,1.12837672,1.12837672,1.12837672,1.12837672,1.12837672,1.12837672,100,98.68531,0.00414514542,0.002444923,5,8,1,5,26,5,5,5,5,4.6,4.56167173,4.33333349,4.590106,4.714286,4.55909634,4.4666667,4.476709,4.6,4.55093336,4.45,4.45,4.45,4.45,4.45,4.45,50,43.0555573,0.09824753,0.12609005,0.00170022249,-0.0278425217,true
05-04-2016,1.13820028,1.13820028,1.13820028,1.13820028,0,1.13840759,1.13636029,1.13870156,1.13800573,1.13450217,1.1347115,1.12734056,1.12832451,1.12903047,1.13292038,1.12761915,1.12761915,1.12761915,1.12761915,1.12761915,1.12761915,96.5067139,98.02797,0.00345253944,0.00210487843,4,7,1,4,23,4,4,4,4,4.6,4.34250736,4,4.18021154,4.714286,4.41212845,4.33333349,4.401953,4.6,4.451141,4.42105246,4.42105246,4.42105246,4.42105246,4.42105246,4.42105246,37.5,41.6666679,0.0450577736,0.130067557,0.001347661,-0.08500978,true
04-04-2016,1.13890028,1.13890028,1.13890028,1.13890028,0,1.13660824,1.13544023,1.13862383,1.13781106,1.13133025,1.1335485,1.12691367,1.12691367,1.12702084,1.131747,1.12691367,1.12691367,1.12691367,1.12691367,1.12691367,1.12691367,99.5492249,99.5492249,0.00286197662,0.00176796317,4,7,1,6,28,4,4,4,4,4.8,4.513761,4.66666651,4.360423,4.714286,4.54950428,4.266667,4.459375,4.5,4.55139446,4.44444466,4.44444466,4.44444466,4.44444466,4.44444466,4.44444466,37.5,42.7083359,0.106412888,0.144235849,0.00109401345,-0.03782296,true
03-04-2016,1.139004,1.139004,1.139004,1.139004,0,1.13288271,1.13371027,1.1383127,1.13672185,1.12805831,1.13176465,1.12605751,1.12605751,1.12536049,1.13015735,1.12605751,1.12605751,1.12605751,1.12605751,1.12605751,1.12605751,0,0,0.002059102,0.00140329206,4,4,4,2,1,4,4,4,4,5,4.77064133,5,4.7208457,4.714286,4.732672,4.4666667,4.525,4.5,4.673927,4.470588,4.470588,4.470588,4.470588,4.470588,4.470588,33.3333359,44.4444466,0.180425167,0.151800439,0.00065581,0.0286247283,true
02-04-2016,0,0,0,0,0,0,1.13106334,0,1.13443971,0,1.1293515,0,1.12506175,0,1.12819147,0,1.12506175,0,1.12506175,0,1.12506175,0,0,0.001075387,0.001075387,6,6,6,2,1,6,6,6,6,5,5.155962,5.33333349,5.4416914,4.857143,4.97689629,4.5333333,4.6,4.5,4.82368851,4.5,4.5,4.5,4.5,4.5,4.5,55.5555573,50,0.269379616,0.14464426,0,0.124735355,false
01-04-2016,1.13796711,1.13796711,1.13796711,1.13796711,0,1.12828135,1.13106334,1.13504589,1.13443971,1.12488544,1.1293515,1.12506175,1.12506175,1.12381959,1.12819147,1.12506175,1.12506175,1.12506175,1.12506175,1.12506175,1.12506175,0,0,0.001075387,0.001075387,5,9,2,5,26,5,5,5,5,4.6,4.733943,5,4.88338232,4.428571,4.635862,4.4,4.4,4.4,4.562286,4.4,4.4,4.4,4.4,4.4,4.4,44.4444466,44.4444466,0.14563036,0.103065811,0,0.04256455,true
31-03-2016,1.13796711,1.13796711,1.13796711,1.13796711,0,1.1238873,1.12761152,1.12914765,1.1309123,1.12204814,1.12647963,1.12398624,1.12398624,1.12281334,1.12601912,1.12398624,1.12398624,1.12398624,1.12398624,1.12398624,1.12398624,0,0,0,0,5,8,1,8,41,5,5,5,5,4.6,4.60091448,4.66666651,4.76676464,4.285714,4.5144825,4.357143,4.357143,4.2,4.46501637,4.357143,4.357143,4.357143,4.357143,4.357143,4.357143,0,0,0.105875015,0.08178353,0,0.0240914822,true
30-03-2016,1.12920344,1.12920344,1.12920344,1.12920344,0,1.11965275,1.12243378,1.12182426,1.12385738,1.11980951,1.12265038,1.12271523,1.12271523,1.121807,1.123364,1.12271523,1.12271523,1.12271523,1.12271523,1.12271523,1.12271523,0,0,0,0,5,8,2,7,40,5,5,5,5,4.2,4.40137148,4.33333349,4.533529,4.142857,4.35264349,4.30769253,4.30769253,4,4.346131,4.30769253,4.30769253,4.30769253,4.30769253,4.30769253,4.30769253,0,0,0.05769205,0.05769205,0,0,true
29-03-2016,1.1202724,1.1202724,1.1202724,1.1202724,0,1.11743319,1.119049,1.1174221,1.11851132,1.1190083,1.120466,1.12206638,1.12206638,1.12206638,1.12206638,1.12206638,1.12206638,1.12206638,1.12206638,1.12206638,1.12206638,0,0,0,0,4,7,1,5,29,4,4,4,4,4,4.10205746,4.33333349,4.06705761,4.142857,4.136858,4.25,4.25,4.2,4.20082664,4.25,4.25,4.25,4.25,4.25,4.25,0,0,0,0,0,0,true
28-03-2016,1.11599672,1.11599672,1.11599672,1.11599672,0,1.117838,1.11843729,1.11626279,1.11675024,1.12009859,1.12053061,1.1222657,1.1222657,1.1222657,1.1222657,1.1222657,1.1222657,1.1222657,1.1222657,1.1222657,1.1222657,0,0,0,0,4,7,1,4,16,4,4,4,4,4,4.153086,4,4.13411474,4,4.18247747,4.27272749,4.27272749,4.3,4.245455,4.27272749,4.27272749,4.27272749,4.27272749,4.27272749,4.27272749,0,0,0,0,0,0,true
27-03-2016,1.11599672,1.11599672,1.11599672,1.11599672,0,1.11935771,1.11965764,1.11696565,1.11750364,1.12179971,1.122042,1.12304938,1.12304938,1.12304938,1.12304938,1.12304938,1.12304938,1.12304938,1.12304938,1.12304938,1.12304938,0,0,0,0,5,9,1,1,2,5,5,5,5,4.2,4.22962952,4,4.26822948,3.857143,4.2433033,4.3,4.3,4.3,4.3,4.3,4.3,4.3,4.3,4.3,4.3,0,0,0,0,0,0,true
26-03-2016,0,0,0,0,0,0,1.12148809,0,1.11901045,0,1.12405694,0,1.12405694,0,1.12405694,0,1.12405694,0,1.12405694,0,1.12405694,0,0,0,0,3,5,1,1,3,3,3,3,3,3.8,3.84444451,3.66666675,3.53645849,4.142857,3.99107122,4.22222233,4.22222233,4.22222233,4.22222233,4.22222233,4.22222233,4.22222233,4.22222233,4.22222233,4.22222233,0,0,0,0,0,0,true
25-03-2016,1.11679435,1.11679435,1.11679435,1.11679435,0,1.12173915,1.12148809,1.11906564,1.11901045,1.12405694,1.12405694,1.12405694,1.12405694,1.12405694,1.12405694,1.12405694,1.12405694,1.12405694,1.12405694,1.12405694,1.12405694,0,0,0,0,4,7,1,2,12,4,4,4,4,3.8,4.266667,4.33333349,4.072917,4.428571,4.3214283,4.375,4.375,4.375,4.375,4.375,4.375,4.375,4.375,4.375,4.375,0,0,0,0,0,0,true
24-03-2016,1.11810541,1.11810541,1.11810541,1.11810541,0,1.12396121,1.123835,1.12133265,1.12122655,1.12526739,1.12526739,1.12526739,1.12526739,1.12526739,1.12526739,1.12526739,1.12526739,1.12526739,1.12526739,1.12526739,1.12526739,0,0,0,0,4,8,1,5,27,4,4,4,4,4.4,4.4,4,4.14583349,4.428571,4.428571,4.428571,4.428571,4.428571,4.428571,4.428571,4.428571,4.428571,4.428571,4.428571,4.428571,0,0,0,0,0,0,true
23-03-2016,1.12229669,1.12229669,1.12229669,1.12229669,0,1.12669969,1.12669969,1.124599,1.12434769,1.12669969,1.12669969,1.12669969,1.12669969,1.12669969,1.12669969,1.12669969,1.12669969,1.12669969,1.12669969,1.12669969,1.12669969,0,0,0,0,5,8,2,3,20,5,5,5,5,4.6,4.6,3.66666675,4.291667,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,0,0,0,0,0,0,true
22-03-2016,1.12359548,1.12359548,1.12359548,1.12359548,0,1.12780046,1.12780046,1.12646806,1.1263988,1.12780046,1.12780046,1.12780046,1.12780046,1.12780046,1.12780046,1.12780046,1.12780046,1.12780046,1.12780046,1.12780046,1.12780046,0,0,0,0,3,7,1,3,20,3,3,3,3,4.4,4.4,4.33333349,3.58333349,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,0,0,0,0,0,0,true
21-03-2016,1.1279043,1.1279043,1.1279043,1.1279043,0,1.12920225,1.12920225,1.12920225,1.12920225,1.12920225,1.12920225,1.12920225,1.12920225,1.12920225,1.12920225,1.12920225,1.12920225,1.12920225,1.12920225,1.12920225,1.12920225,0,0,0,0,3,6,1,7,28,3,3,3,3,4.75,4.75,5,4.166667,4.75,4.75,4.75,4.75,4.75,4.75,4.75,4.75,4.75,4.75,4.75,4.75,0,0,0,0,0,0,true
20-03-2016,1.1279043,1.1279043,1.1279043,1.1279043,0,1.1298511,1.1298511,1.1298511,1.1298511,1.1298511,1.1298511,1.1298511,1.1298511,1.1298511,1.1298511,1.1298511,1.1298511,1.1298511,1.1298511,1.1298511,1.1298511,0,0,0,0,7,10,3,2,2,7,7,7,7,5.33333349,5.33333349,5.33333349,5.33333349,5.33333349,5.33333349,5.33333349,5.33333349,5.33333349,5.33333349,5.33333349,5.33333349,5.33333349,5.33333349,5.33333349,5.33333349,0,0,0,0,0,0,false
19-03-2016,0,0,0,0,0,0,1.13179791,0,1.13179791,0,1.13179791,0,1.13179791,0,1.13179791,0,1.13179791,0,1.13179791,0,1.13179791,0,0,0,0,5,9,1,3,9,5,5,5,5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,0,0,0,0,0,0,true
18-03-2016,1.13179791,1.13179791,1.13179791,1.13179791,0,1.13179791,1.13179791,1.13179791,1.13179791,1.13179791,1.13179791,1.13179791,1.13179791,1.13179791,1.13179791,1.13179791,1.13179791,1.13179791,1.13179791,1.13179791,1.13179791,0,0,0,0,4,6,1,2,14,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,0,0,0,true
